F	I	Q
6251.435189881324	0.08806610107421875	0.002025604248046875
12497.531379762648	0.08892822265625	0.001766204833984375
18743.627569643973	0.08856582641601562	0.0011749267578125
24989.723759525295	0.08800125122070312	0.001674652099609375
31235.81994940662	0.08839035034179688	0.001483917236328125
37481.91613928795	0.0875244140625	-6.4849853515625e-05
43728.01232916927	0.08817291259765625	0.001071929931640625
49974.10851905059	0.08746719360351562	0.00115203857421875
56220.20470893192	0.0886993408203125	0.000385284423828125
62466.30089881324	0.08768081665039062	0.000446319580078125
68712.39708869458	0.08714675903320312	-0.000751495361328125
74958.4932785759	0.08804702758789062	-0.000484466552734375
81204.58946845723	0.08881759643554688	-0.00112152099609375
87450.68565833855	0.08901214599609375	-0.001483917236328125
93696.78184821986	0.08818435668945312	-0.002155303955078125
99942.87803810119	0.0868377685546875	-0.00231170654296875
106188.97422798252	0.0885467529296875	-0.002040863037109375
112435.07041786384	0.08791351318359375	-0.0023040771484375
118681.16660774517	0.087677001953125	-0.002349853515625
124927.26279762649	0.08679962158203125	-0.003444671630859375
131173.35898750782	0.087860107421875	-0.003444671630859375
137419.45517738914	0.0869903564453125	-0.0031890869140625
143665.55136727047	0.08805465698242188	-0.004589080810546875
149911.6475571518	0.08834457397460938	-0.00371551513671875
156157.74374703312	0.087188720703125	-0.00473785400390625
162403.83993691445	0.08811187744140625	-0.00409698486328125
168649.93612679577	0.08776473999023438	-0.00502777099609375
174896.0323166771	0.08650588989257812	-0.004833221435546875
181142.1285065584	0.08906936645507812	-0.005352020263671875
187388.22469643972	0.08803558349609375	-0.006229400634765625
193634.32088632105	0.08824539184570312	-0.005413055419921875
199880.41707620237	0.08805084228515625	-0.006633758544921875
206126.5132660837	0.08721542358398438	-0.00626373291015625
212372.60945596502	0.08726119995117188	-0.006633758544921875
218618.70564584635	0.0880126953125	-0.006679534912109375
224864.80183572767	0.08739852905273438	-0.006885528564453125
231110.898025609	0.08784866333007812	-0.007999420166015625
237356.99421549033	0.08681488037109375	-0.0075225830078125
243603.09040537165	0.08742523193359375	-0.008785247802734375
249849.18659525298	0.08655929565429688	-0.007251739501953125
256095.2827851343	0.08712005615234375	-0.00885772705078125
262341.3789750156	0.08787155151367188	-0.0088653564453125
268587.4751648969	0.08662033081054688	-0.009090423583984375
274833.57135477825	0.08747100830078125	-0.009002685546875
281079.6675446596	0.08857345581054688	-0.009433746337890625
287325.7637345409	0.0883941650390625	-0.0094146728515625
293571.8599244222	0.08688735961914062	-0.00998687744140625
299817.95611430355	0.08680343627929688	-0.0108795166015625
306064.0523041849	0.08691024780273438	-0.012157440185546875
312310.1484940662	0.08665847778320312	-0.011859893798828125
318556.24468394753	0.0864105224609375	-0.011157989501953125
324802.34087382886	0.08678054809570312	-0.011447906494140625
331048.4370637102	0.0864410400390625	-0.012683868408203125
337294.5332535915	0.08710479736328125	-0.012691497802734375
343540.62944347283	0.08580780029296875	-0.011600494384765625
349786.72563335416	0.08641433715820312	-0.012302398681640625
356032.8218232355	0.08620071411132812	-0.0131683349609375
362278.91801311675	0.08568191528320312	-0.012783050537109375
368525.0142029981	0.08679580688476562	-0.012195587158203125
374771.1103928794	0.08618927001953125	-0.014179229736328125
381017.20658276073	0.0856781005859375	-0.014495849609375
387263.30277264206	0.086944580078125	-0.014942169189453125
393509.3989625234	0.08621978759765625	-0.014476776123046875
399755.4951524047	0.08597183227539062	-0.014545440673828125
406001.59134228603	0.08642578125	-0.014598846435546875
412247.68753216736	0.08663177490234375	-0.015079498291015625
418493.7837220487	0.08617782592773438	-0.01500701904296875
424739.87991193	0.08663177490234375	-0.01551055908203125
430985.97610181133	0.08516693115234375	-0.015537261962890625
437232.07229169266	0.08580780029296875	-0.015529632568359375
443478.168481574	0.0859375	-0.01700592041015625
449724.2646714553	0.08509445190429688	-0.01764678955078125
455970.36086133664	0.085662841796875	-0.01761627197265625
462216.45705121796	0.08599853515625	-0.0182342529296875
468462.5532410993	0.0858612060546875	-0.017436981201171875
474708.6494309806	0.08586883544921875	-0.018123626708984375
480954.74562086194	0.0847015380859375	-0.0182952880859375
487200.84181074327	0.0856475830078125	-0.0184478759765625
493446.9380006246	0.08539962768554688	-0.019908905029296875
499693.0341905059	0.08466720581054688	-0.019077301025390625
505939.13038038724	0.08551788330078125	-0.01972198486328125
512185.22657026857	0.0845794677734375	-0.019542694091796875
518431.3227601499	0.08395767211914062	-0.01961517333984375
524677.4189500313	0.0837249755859375	-0.018520355224609375
530923.5151399126	0.0847320556640625	-0.021030426025390625
537169.6113297939	0.083709716796875	-0.021484375
543415.7075196753	0.08404541015625	-0.020496368408203125
549661.8037095566	0.08482742309570312	-0.0216522216796875
555907.8998994379	0.08494186401367188	-0.02185821533203125
562153.9960893192	0.08489990234375	-0.021732330322265625
568400.0922792006	0.08384323120117188	-0.02231597900390625
574646.1884690819	0.08501815795898438	-0.02288818359375
580892.2846589632	0.083526611328125	-0.023349761962890625
587138.3808488445	0.0839691162109375	-0.022434234619140625
593384.4770387259	0.08388519287109375	-0.024204254150390625
599630.5732286072	0.08446502685546875	-0.022686004638671875
605876.6694184885	0.08339691162109375	-0.024829864501953125
612122.7656083698	0.08424758911132812	-0.024272918701171875
618368.8617982512	0.08322525024414062	-0.024639129638671875
624614.9579881325	0.0834197998046875	-0.024120330810546875
630861.0541780138	0.083038330078125	-0.0262908935546875
637107.1503678951	0.0846710205078125	-0.0247802734375
643353.2465577765	0.08319091796875	-0.024776458740234375
649599.3427476578	0.08233642578125	-0.02455902099609375
655845.4389375391	0.08261871337890625	-0.026203155517578125
662091.5351274204	0.08291244506835938	-0.026477813720703125
668337.6313173018	0.08267974853515625	-0.027751922607421875
674583.7275071831	0.08294296264648438	-0.027099609375
680829.8236970644	0.08112716674804688	-0.026760101318359375
687075.9198869457	0.08216094970703125	-0.026477813720703125
693322.0160768271	0.08196640014648438	-0.027370452880859375
699568.1122667084	0.082366943359375	-0.02759552001953125
705814.2084565897	0.08124542236328125	-0.02805328369140625
712060.304646471	0.08297348022460938	-0.028354644775390625
718306.4008363523	0.08196258544921875	-0.02861785888671875
724552.4970262336	0.08218002319335938	-0.0284423828125
730798.5932161149	0.08154296875	-0.02863311767578125
737044.6894059962	0.080810546875	-0.028209686279296875
743290.7855958776	0.08240890502929688	-0.029636383056640625
749536.8817857589	0.08106613159179688	-0.029361724853515625
755782.9779756402	0.08119964599609375	-0.0298614501953125
762029.0741655215	0.08184814453125	-0.030673980712890625
768275.1703554029	0.0815887451171875	-0.03107452392578125
774521.2665452842	0.0804595947265625	-0.029720306396484375
780767.3627351655	0.08143234252929688	-0.03049468994140625
787013.4589250468	0.08061599731445312	-0.032108306884765625
793259.5551149282	0.0809783935546875	-0.031230926513671875
799505.6513048095	0.0801544189453125	-0.031894683837890625
805751.7474946908	0.080078125	-0.032215118408203125
811997.8436845721	0.079742431640625	-0.032199859619140625
818243.9398744535	0.08097076416015625	-0.031871795654296875
824490.0360643348	0.0794830322265625	-0.032321929931640625
830736.1322542161	0.08028411865234375	-0.03301239013671875
836982.2284440974	0.07999038696289062	-0.033336639404296875
843228.3246339788	0.0803680419921875	-0.033557891845703125
849474.4208238601	0.07966995239257812	-0.03411102294921875
855720.5170137414	0.0791778564453125	-0.03369903564453125
861966.6132036228	0.07906723022460938	-0.0341339111328125
868212.7093935041	0.07874298095703125	-0.03417205810546875
874458.8055833854	0.07871246337890625	-0.033329010009765625
880704.9017732667	0.07861709594726562	-0.03527069091796875
886950.997963148	0.07912826538085938	-0.035266876220703125
893197.0941530294	0.07838821411132812	-0.035003662109375
899443.1903429107	0.07957077026367188	-0.0362396240234375
905689.286532792	0.07860183715820312	-0.03643035888671875
911935.3827226734	0.07829666137695312	-0.0364227294921875
918181.4789125547	0.07724761962890625	-0.036590576171875
924427.575102436	0.0781097412109375	-0.03717041015625
930673.6712923173	0.07689666748046875	-0.037570953369140625
936919.7674821987	0.07737350463867188	-0.03655242919921875
943165.86367208	0.07726287841796875	-0.038951873779296875
949411.9598619613	0.0771331787109375	-0.03815460205078125
955658.0560518426	0.07686233520507812	-0.037841796875
961904.152241724	0.0777435302734375	-0.038799285888671875
968150.2484316053	0.07715606689453125	-0.038726806640625
974396.3446214866	0.07621383666992188	-0.0401153564453125
980642.4408113679	0.07577133178710938	-0.03973388671875
986888.5370012493	0.07596206665039062	-0.039638519287109375
993134.6331911306	0.0775146484375	-0.040210723876953125
999380.7293810119	0.07579421997070312	-0.039852142333984375
1005626.8255708932	0.07566452026367188	-0.03957366943359375
1011872.9217607746	0.07561111450195312	-0.040729522705078125
1018119.0179506559	0.07613372802734375	-0.0413055419921875
1024365.1141405372	0.07511138916015625	-0.04058074951171875
