110	0.0007300934106202286	0.003990126677223886
110	0.0004211144520895751	0.0036440833042503096
110	0.00045098601385456545	0.003637678273354542
110	0.00023984312540612646	0.004779355119827165
130	0.0007317224140454302	0.003972762534530342
130	0.00042655265189438224	0.003604003610321535
130	0.00045710038802668164	0.003654005611068075
130	0.00024634133122719185	0.005043543563795665
150	0.0007347178041804128	0.003967641138714283
150	0.00043065276461811536	0.003705929523501868
150	0.00045850480005174424	0.0036808194349914176
150	-6.811041043735286	-7.257472239297894
170	0.0007523470379813617	0.004039365003771525
170	0.000454996291433284	0.00378468440296387
170	0.0004829023819109049	0.0038402293908098933
170	0.000272542240552219	0.0050028373684026135
190	0.0007827402774143045	0.004051992430170231
190	0.0004917027059710581	0.0037778159126659245
190	-9.053853281284352	-21.014782639094893
190	0.0003229765368507991	0.004762399679362625
210	0.0008498834365925332	0.004198661161138009
210	0.0005590902687924892	0.0038661805921478805
210	0.0005686550884357159	0.004013885245590097
210	0.00039874104219026195	0.0046947961048579125
230	0.000947383750244718	0.004309862479714385
230	0.0006430673059560458	0.004069401151148407
230	0.0006750183964752171	0.00397016154505375
230	0.0005076540182474116	0.004879957876153069
250	0.0011079966454441363	0.0043823174243325935
250	0.0007909529425960161	0.004125685256231492
250	0.0008176056056829965	0.004148484227882375
250	-21.843388471269588	-15.254175586521582
270	0.0012897113178734888	0.004476570841827302
270	42.335417425997306	0.00984499613592822
270	0.001017852104566498	0.004070521230257648
270	0.0009273193620177406	0.005093454186673416
50	-5.209601786995597	-5.090703033313853
50	-14.955351978471482	-41.838196585836975
50	0.0002609286992694516	0.003608979732940609
50	0.00022670560237230363	0.00430669247434191
70	0.0007300560122773481	0.0038173180201015273
70	0.0004167936923650704	0.003715397059658762
70	0.0004512218488037144	0.003720394614114546
70	0.0002282019868822556	0.004669271343817605
90	0.00042451849779742397	0.002728435630475277
90	-6.0360976017481685	-7.378699882889152
90	0.00026426331256764536	0.0036972391348994607
90	0.00023623963870055294	0.004279246494052776
