T	Q	sigma_Q	Qc	sigma_Qc	Qi	sigma_Qi
0	8591.390267904266	152.1045084308589	13094.079090434616	166.05017120730554	4.0025201494100576e-05	166.05017120730554
0	5381.1943816881185	78.56715894085346	8136.593589584333	87.9585647498584	6.293079597781957e-05	87.9585647498584
0	8333.996669550254	149.8563537080572	13165.711777478316	169.594340206776	4.4035573137280997e-05	169.594340206776
0	5233.439788551086	77.01651916050105	8143.15380244729	89.18383593614544	6.82763720496791e-05	89.18383593614544
0	5225.98848655985	76.14282022777752	8071.890173491017	87.55635023284594	6.74646389139319e-05	87.55635023284594
0	5244.2868702462	76.90126112561438	8083.459820060284	88.09199816969658	6.697429094929824e-05	88.09199816969658
0	5228.838220017577	75.83159517593003	8112.990423198273	87.90649005013893	6.798795949976147e-05	87.90649005013893
0	5036.886285267777	73.85661857649575	7995.64514002833	87.81831468453674	7.346727191395107e-05	87.81831468453674
0	8120.212650588112	145.3673312666965	12873.29426797512	165.51111350231804	4.546928996117135e-05	165.51111350231804
0	3633.317803896512	52.16776268358353	7048.075282863566	81.9442735357461	0.0001333478272153176	81.9442735357461
0	3151.9872758224997	45.47094730706476	6733.261320483115	81.49779956855855	0.00016874372411790204	81.49779956855855
0	7091.785641515636	131.89176852533456	12754.988528618102	173.81890657607892	6.260751242331292e-05	173.81890657607892
0	3951.486852108095	63.750884724709294	7746.986113833971	96.12223025036428	0.00012398684030643208	96.12223025036428
0	3642.5109682287193	60.27867858466925	7646.241137351817	98.52781774875893	0.00014375267742676204	98.52781774875893
0	3272.723018847146	58.48310553556166	7731.923286044693	108.45300069799987	0.00017622202595504364	108.45300069799987
0	3752.036937080373	61.70607201302687	7697.850021778075	98.05131062716964	0.0001366154943748492	98.05131062716964
0	2386.8112635859707	46.45390731813086	7259.516130028557	119.45819327541858	0.0002812188023295389	119.45819327541858
