F	I	Q
5.344	-0.011117772653498103	0.004514708241543268
5.344000800160032	-0.011175773418725292	0.004996143609513529
5.344001600320064	-0.010945082329313445	0.004332410988579505
5.344002400480096	-0.010664464358337863	0.004084936511439737
5.344003200640128	-0.011106827102264941	0.004590306322402321
5.34400400080016	-0.011246433048174222	0.005020301112208982
5.344004800960192	-0.010921673048859666	0.004278999821627513
5.344005601120224	-0.010807588270012056	0.004027726487212349
5.344006401280256	-0.011104106283738657	0.00447502550981706
5.344007201440288	-0.011256701854616255	0.004889683918685187
5.34400800160032	-0.010925776419627945	0.004384990129154175
5.344008801760352	-0.01063673442913583	0.004140212895418517
5.344009601920384	-0.011146443659301291	0.004553456312059424
5.344010402080416	-0.01124329289698595	0.0048712520711915565
5.3440112022404485	-0.010911238170076248	0.004274258092355449
5.34401200240048	-0.0108522520422902	0.004056226127564442
5.3440128025605125	-0.011049849065873422	0.004514793086338322
5.344013602720544	-0.011193370167230751	0.004858339240769856
5.3440144028805765	-0.011033052232478949	0.004223355320715346
5.344015203040608	-0.010948781590717698	0.0039244963724538685
5.3440160032006405	-0.01108125472956468	0.004363676295557525
5.344016803360672	-0.011269560005647654	0.004992737501531374
5.3440176035207045	-0.011081149550415137	0.004275043590941933
5.344018403680736	-0.010904513624186509	0.003830563605076168
5.344019203840769	-0.0112050962584684	0.004480455576700625
5.3440200040008	-0.01128908734512166	0.005006932583129965
5.344020804160833	-0.010969173890303063	0.004308629813604057
5.344021604320864	-0.010965218600705847	0.0038450405903486533
5.344022404480897	-0.01113227353677299	0.004434476540102624
5.344023204640928	-0.011311338270994311	0.0049332175093353735
5.344024004800961	-0.01116657024314045	0.004308622971281876
5.344024804960992	-0.011166716940375335	0.004053950371206738
5.344025605121025	-0.011067340635229336	0.004151298825817648
5.344026405281056	-0.01116590318590257	0.0044092037388915204
5.344027205441089	-0.011240956812717195	0.004853834255845286
5.34402800560112	-0.011046516547556381	0.004300469660169911
5.344028805761153	-0.011335002195704873	0.004727486671363005
5.344029605921184	-0.011260715269532954	0.004280194491080474
5.344030406081217	-0.01100563784072554	0.004087847235295922
5.344031206241248	-0.011136816999245928	0.004395305614075624
5.344032006401281	-0.011363725791082835	0.004935524740375114
5.344032806561312	-0.011134689889340079	0.004346222900135909
5.344033606721345	-0.010204044015157995	0.003066213267992716
5.344034406881376	-0.011134736943170137	0.004404648120782804
5.344035207041409	-0.01202546871403756	0.005426546201722232
5.34403600720144	-0.011103666192033998	0.004328446547107305
5.344036807361473	-0.01038363464512702	0.003123097597684246
5.344037607521504	-0.011218642225780348	0.004291270842228551
5.344038407681537	-0.011926665358469325	0.005384108751085587
5.344039207841568	-0.011143707617477046	0.004302853525218088
5.344040008001601	-0.011348182803865783	0.004200660706502386
5.344040808161632	-0.011092710953247587	0.004289911957043224
5.344041608321665	-0.011334993892087803	0.0048084929236746395
5.344042408481696	-0.011214749213311151	0.004209548883016687
5.344043208641729	-0.011082176431059342	0.004067216265453026
5.3440440088017604	-0.01107711260858341	0.00385071561236633
5.344044808961793	-0.011198683098218752	0.004374098520705011
5.3440456091218245	-0.011302323310729698	0.004606013557203114
5.344046409281857	-0.011142686272577555	0.004130269632823765
5.3440472094418885	-0.011074708711441925	0.004110465215500444
5.344048009601921	-0.011258065031751757	0.00431818306383444
5.3440488097619525	-0.011371183823147002	0.004863992367356551
5.344049609921985	-0.011092651443991925	0.004177190172953997
5.3440504100820165	-0.011008283926698203	0.0037105698009720074
5.344051210242049	-0.011249411278829646	0.004292362876848784
5.3440520104020806	-0.011468193597428325	0.00476769899882609
5.344052810562113	-0.011080932272435165	0.004080933752963319
5.344053610722145	-0.010985310586140547	0.0036459933326835744
5.344054410882177	-0.011248179575631075	0.004257679145708681
5.344055211042209	-0.011399977999270049	0.004798893145653419
5.344056011202241	-0.011073410579306801	0.004085351156163961
5.344056811362273	-0.011008748929254068	0.0036965444089635275
5.344057611522305	-0.011303481665310826	0.004333523550166282
5.344058411682337	-0.011498739836752939	0.004791165426981171
5.344059211842369	-0.011190629973597967	0.004074965879556258
5.344060012002401	-0.011105563568534269	0.0036510292818094604
5.344060812162433	-0.011350142457494076	0.0042850333813275205
5.344061612322465	-0.011472869917774367	0.004729684425247834
5.344062412482497	-0.011162800400991109	0.004000849845681806
5.344063212642529	-0.011072080616639576	0.003618952475420665
5.344064012802561	-0.01133719988635581	0.004157467863496858
5.344064812962593	-0.011259799103783004	0.004044657129219268
5.344065613122625	-0.011388236684734437	0.004190183742777445
5.344066413282657	-0.011291736198966682	0.004160837022939232
5.344067213442689	-0.011185621508569166	0.00414644898785511
5.344068013602721	-0.011300724864443909	0.00411901538129896
5.344068813762753	-0.011377882074249354	0.004084545130610932
5.344069613922785	-0.011313237031430761	0.004121742730920669
5.344070414082817	-0.011291624100136248	0.004295307812315878
5.344071214242849	-0.011232880161181381	0.00401700319988886
5.344072014402881	-0.011689346598700212	0.004618381738779135
5.344072814562913	-0.011356676020191225	0.004097044684772846
5.344073614722945	-0.011367509472593955	0.00438246531226905
5.344074414882977	-0.011281154622948378	0.004054589444098529
5.344075215043009	-0.011341090130952651	0.003928913775654509
5.344076015203041	-0.011401836625557334	0.0041917301075905565
5.344076815363073	-0.011326575408315984	0.004386292907297611
5.344077615523105	-0.011276932233668773	0.004039195587653666
5.344078415683137	-0.011249292260318325	0.0037325911306822675
5.344079215843169	-0.011420313557472108	0.0041200034126220265
5.344080016003201	-0.010528377762129676	0.0027520466765458694
5.344080816163233	-0.011309393840663979	0.004048003024766223
5.344081616323265	-0.011915346144468058	0.004692760517825373
5.344082416483297	-0.011351642644311212	0.003902730945593212
5.3440832166433285	-0.011057229597511613	0.0035851322453399194
5.344084016803361	-0.011306620432562921	0.004063740365784616
5.3440848169633925	-0.011506541084989294	0.004303013635557145
5.344085617123425	-0.011320184391045186	0.004144080175915732
5.344086417283457	-0.010688470115284435	0.0030270710797188805
5.344087217443489	-0.01135386386187718	0.004029943399599288
5.344088017603521	-0.011283148874981126	0.004369590798851569
5.344088817763553	-0.011267407984890593	0.003946807816624642
5.344089617923585	-0.010830187947801604	0.0028903313763067127
5.344090418083617	-0.011357784553069942	0.00403566905480111
5.344091218243649	-0.011982359102087503	0.004912007679035887
5.344092018403681	-0.011337083635716843	0.003942643579344731
5.344092818563713	-0.010530572684908255	0.0027198439714289273
5.344093618723745	-0.011451090914138474	0.003946254956992344
