T	I	Q
56	0.0008133501128856759	0.0014402599317254498
57	0.0008129764501175696	0.0014379212260036728
58	0.0008119772481969294	0.001440680050307419
59	0.0008149125768308321	0.0014405048868595624
60	0.0008110624663831576	0.001440582889332436
61	0.0008152627126839097	0.0014426424283091911
62	0.0008154855264085954	0.0014403913043113425
63	0.0008110181804254561	0.0014395770679716952
64	0.0008106915714874075	0.0014387833585985936
65	0.0008164819604568793	0.0014434443484689107
66	0.0008136476591639831	0.0014456188384583217
67	0.0008120741237294015	0.0014401244537462481
68	0.0008110527788299105	0.0014407977382489478
69	0.0008145444498074383	0.0014409879548056052
70	0.0008129626107557879	0.0014404980445373802
71	0.0008145693606586455	0.0014404186736000702
72	0.00081265814479659	0.0014439588910969906
73	0.0008139106070378357	0.0014415052343625574
74	0.0008103497392513991	0.0014415722891199404
75	0.0008129515392663624	0.0014377583787357434
76	0.0008137985082074037	0.0014440368935698643
77	0.0008091941525426254	0.0014420635678526013
78	0.0008130456469264781	0.0014436769874230958
79	0.0008089782584988306	0.0014407566843158564
80	0.0008069369526360269	0.001439630438084714
81	0.0008102113456335818	0.0014411850136844442
82	0.0008154633834297445	0.0014394593800301661
83	0.0008081036108342259	0.001440347513449378
84	0.0008110721539364049	0.0014403365657338874
85	0.0008154523119403192	0.0014408579506841488
86	0.0008155616428983947	0.0014398959201853722
87	0.0008112769764907743	0.0014377159563382156
88	0.0008106791160618041	0.0014432007617992348
89	0.0008141306528901649	0.0014379554376145825
90	0.0008124380989442606	0.001441679029345978
91	0.0008145029317220933	0.0014400792944198476
92	0.0008138843122504504	0.001437351944798138
93	0.0008120422931973035	0.001442439895572606
94	0.0008077797697685338	0.0014402667740476315
95	0.0008107607682963161	0.0014388846249668856
96	0.0008085976760498333	0.001443871309373062
97	0.0008117198360677894	0.001443182971761562
98	0.000813020736075271	0.0014382017612131312
99	0.0008132919875661928	0.0014417597687477245
100	0.0008140808311877508	0.0014372164668189362
101	0.0008081658879622437	0.00144048299142858
102	0.0008153319094928183	0.0014429448589496313
103	0.0008156778935373613	0.0014409496378013863
104	0.0008102058098888692	0.001439404641452711
105	0.0008157207955588846	0.0014429120158031584
106	0.0008129515392663624	0.0014435346671217118
107	0.0008122692587305237	0.0014427176938531917
108	0.0008130760935223981	0.0014397207567375153
109	0.0008128712709680285	0.0014413423870946282
110	0.0008138967676760541	0.0014413519663456827
111	0.0008095802707363354	0.0014383386076567697
112	0.0008197978715397793	0.0014367977167014032
113	0.0008113198785122976	0.0014392636896157635
114	0.0008123149286244032	0.0014416680816304868
115	0.0008127813151164473	0.001436926352358423
116	0.0008140130183150203	0.0014421347280032934
117	0.0008115634512796559	0.0014403995150979608
118	0.0008089962496691469	0.001440347513449378
119	0.0008134995779929185	0.0014402667740476317
120	0.0008116215765991392	0.0014403762512025424
121	0.0008124284113910134	0.0014381182848825118
122	0.0008082558438138248	0.001436499391454272
123	0.0008120201502184527	0.0014398562347167172
124	0.0008125737246897215	0.0014417118724924512
125	0.0008128449761806431	0.0014397426521684973
126	0.000814001946825595	0.0014359451633575375
127	0.0008112742086184181	0.0014401545599638484
128	0.0008135037298014531	0.001439566120256204
129	0.0008120063108566709	0.001438578088933136
130	0.0008126346178815609	0.0014442572163441217
131	0.0008149208804479011	0.001436005375792738
132	0.0008091706256275966	0.0014377487994846887
133	0.0008087997307318464	0.0014358137907716443
134	0.0008109877338295362	0.0014361695915251038
135	0.0008178382179114879	0.0014381716549955307
136	0.0008076953496616652	0.0014394101153104564
137	0.0008106818839341603	0.001438776516276412
138	0.000813293371502371	0.0014416557654505595
139	0.0008141929300181827	0.0014390707361302336
140	0.0008082406205158648	0.0014374203680199572
141	0.0008123426073479667	0.0014387217776989562
142	0.0008122222049004659	0.0014393895883439108
143	0.000812940467776937	0.0014397152828797698
144	0.0008160681635396058	0.0014366485540778374
145	0.000816086154709922	0.0014388079909584484
146	0.0008135092655461658	0.0014419321952667086
147	0.000807871109556293	0.0014309502681647426
148	0.0008135300245888385	0.001437227414534427
149	0.0008156073127922745	0.0014357234721188434
150	0.0008124962242637438	0.0014326197947771289
151	0.000815394186620836	0.0014382811321504412
152	0.0008129363159684026	0.0014353129327879287
153	0.00081278685086116	0.0014397248621308245
154	0.0008111759491497677	0.0014323556811409069
155	0.0008141597155499067	0.0014334490842255764
156	0.0008150980242787073	0.0014395756995072586
157	0.0008141098938474924	0.001439254110364709
158	0.0008138054278882946	0.0014403351972694508
159	0.0008085672294539135	0.0014381593388156032
160	0.0008115468440455178	0.0014379718591878187
161	0.0008131425224589502	0.0014399246579385363
162	0.0008119454176648313	0.0014342770052095874
163	0.0008126290821368484	0.0014400806628842838
164	0.0008140268576768021	0.0014401299276039935
165	0.0008100549608454484	0.0014407265780982564
166	0.0008143506987424943	0.0014393676929129288
167	0.0008161511997102961	0.0014356057841773146
168	0.0008100950949946155	0.001436385808906052
169	0.0008152724002371569	0.0014409291108348405
170	0.0008126927432010444	0.00144245358021697
171	0.0008128020741591199	0.0014389270473644136
172	0.0008122734105390581	0.0014420416724216193
173	0.0008117834971319854	0.0014426807453134095
174	0.0008143437790616036	0.001440769000495784
175	0.0008150648098104311	0.0014371795182791538
176	0.0008056429723094361	0.0014407607897091656
177	0.0008121253293679938	0.0014404337267088702
178	0.0008143534666148506	0.001439196634858381
179	0.0008144807887432425	0.0014383098699036053
180	0.0008129376999045807	0.001437900699037127
181	0.00081341515788605	0.001437527108245995
182	0.0008132906036300145	0.0014394689592812208
183	0.0008156100806646307	0.001439761810670607
184	0.0008141735549116884	0.0014418090334674342
185	0.0008142095372523208	0.0014419855653797276
186	0.0008109420639356567	0.0014384357686317525
187	0.0008124422507527953	0.0014385014549246988
188	0.0008112534495757455	0.001440153191499412
189	0.0008144877084241335	0.0014406677341274917
190	0.0008150731134275002	0.001437975964581128
191	0.0008167808906713644	0.0014408730037929487
192	0.0008142344481035279	0.001439486749318894
193	0.0008120049269204927	0.0014427313784975558
194	0.0008159795916242027	0.0014410290087386965
195	0.0008160224936457261	0.0014432308680168353
196	0.0008153249898119274	0.001436733398872893
197	0.0008151035600234199	0.0014364118097303436
198	0.0008131688172463355	0.001436710134977475
199	0.0008143617702319197	0.0014385329296067355
200	0.0008121959101130805	0.0014401094006374479
201	0.0008142206087417462	0.0014402051931479945
202	0.0008117668898978473	0.0014406143640144726
203	0.0008135480157591546	0.0014407525789225475
204	0.0008144503421473228	0.0014391172639210707
205	0.0008152599448115535	0.0014371357274171896
206	0.00081420261757143	0.0014381566018867307
207	0.0008116340320247427	0.0014393129543354734
208	0.0008135577033124018	0.0014401586653571578
209	0.0008149817736397408	0.001436120326805394
210	0.0008088647757322205	0.001438443979418371
211	0.0008127038146904697	0.0014397248621308243
212	0.0008116893894718697	0.0014407607897091656
213	0.0008123384555394323	0.0014390077867661602
214	0.0008106998751044765	0.0014366143424669282
215	0.0008094916988209324	0.001437610584576614
216	0.0008124713134125369	0.0014419732491998002
217	0.0008129460035216498	0.0014394237999548203
218	0.0008159588325815303	0.0014383098699036053
219	0.0008148489157666363	0.0014375503721414133
220	0.000815394186620836	0.0014405924685834907
221	0.0008138427941651053	0.001441016692558769
222	0.000813141138522772	0.0014384480848116798
223	0.0008124547061783985	0.0014410016394499688
224	0.0008131522100121973	0.0014446978618926367
225	0.0008105891602102229	0.0014403940412402152
226	0.0008166397291811908	0.0014426916930289006
227	0.0008163062005622514	0.0014427163253887556
228	0.0008162854415195789	0.001439852129323408
229	0.0008132560052255603	0.0014396345434780232
230	0.0008128574316062467	0.0014388339917827397
231	0.0008134746671417114	0.0014441846877289936
232	0.0008110195643616343	0.0014402407732233404
233	0.0008109102334035587	0.001436851086814422
234	0.0008122747944752362	0.0014393170597287825
235	0.0008130830132032888	0.0014383262914768422
236	0.0008157526260909827	0.0014356304165371691
237	0.000814347930870138	0.0014405130976461805
238	0.0008114278255341951	0.001434131947979331
239	0.0008132172550125715	0.0014393020066199823
240	0.0008146164144887034	0.0014400861367420293
241	0.0008144254312961156	0.0014410290087386965
242	0.0008125405102214454	0.0014380293346941474
243	0.0008102334886124327	0.001439973922658246
244	0.0008130082806496675	0.0014392582157580181
245	0.0008111731812774114	0.0014415380775090307
246	0.0008160335651351515	0.0014396386488713326
247	0.0008143673059766324	0.0014447526004700922
248	0.0008113074230866941	0.001440184666181449
249	0.0008113683162785337	0.0014369810909358783
250	0.0008131148437353869	0.0014437755168625153
251	0.0008130221200114493	0.0014382742898282593
252	0.0008119703285160386	0.0014412082775798628
253	0.0008096702265879166	0.001442578110480681
254	0.0008125488138385144	0.0014428490664390847
255	0.0008100840235051902	0.0014392828481178729
256	0.000811330950001723	0.001439967080336064
257	0.0008118347027705775	0.0014425370565475896
258	0.0008129307802236898	0.0014420676732459104
259	0.0008114222897894825	0.0014428381187235936
260	0.0008109877338295364	0.0014419910392374732
261	0.0008175766539738132	0.0014412164883664809
262	0.0008132352461828877	0.0014418336658272891
263	0.0008127605560737746	0.001437510686672758
264	0.0008144987799135588	0.0014424084208905696
265	0.0008136850254407935	0.0014377843795600348
266	0.0008133404253324289	0.00143763111154316
267	0.0008148364603410328	0.001440436463637743
268	0.0008103843376558533	0.001436227067031432
269	0.0008142524392738441	0.0014385767204686997
270	0.0008147119060849973	0.0014380375454807652
271	0.0008130497987350125	0.0014393389551597647
272	0.0008163712455626256	0.0014391925294650718
273	0.0008162259322639175	0.0014384234524518252
274	0.0008144821726794205	0.0014380238608364016
275	0.0008154052581102615	0.0014389585220464503
276	0.0008135632390571145	0.0014397262305952609
277	0.0008172943309934662	0.0014382099719997495
278	0.0008200165334559305	0.0014360012703994289
279	0.000816062627794893	0.0014380868102004752
280	0.0008155824019410673	0.0014392431626492179
281	0.0008150260595974423	0.0014388640980003402
282	0.0008119232746859807	0.0014404980445373802
283	0.0008159228502408975	0.0014371494120615535
284	0.0008155187408768715	0.0014393156912643462
285	0.0008149610145970681	0.0014398918147920632
286	0.0008146191823610597	0.0014398138123191892
287	0.0008109614390421511	0.0014352020871685818
288	0.0008167435243945537	0.0014397152828797698
289	0.0008116271123438519	0.0014387833585985934
290	0.0008168763822676581	0.0014372876269696279
291	0.0008156986525800339	0.0014373136277939195
292	0.0008105448742525214	0.0014332547622756102
293	0.000817180848226856	0.001438064914769493
294	0.00080995531744062	0.00143662118478911
295	0.0008110776896811176	0.00144141354724532
296	0.0008139977950170605	0.0014411836452200078
297	0.0008145458337436165	0.0014398083384614439
298	0.0008097338876521125	0.0014408483714330941
299	0.0008170050883322282	0.0014373971041245384
300	0.0008154772227915263	0.0014445610154489987
301	0.000812296937454087	0.001435553782528732
302	0.0008150980242787071	0.0014385411403933538
303	0.0008121889904321896	0.0014358028430561534
304	0.0008130304236285182	0.0014382222881796768
305	0.0008101504524417422	0.0014389448374020866
306	0.0008121377847935973	0.0014394237999548205
307	0.0008129473874578277	0.001434242793598678
308	0.0008134566759713951	0.001437460053488612
309	0.0008122305085175349	0.0014369934071158056
310	0.0008087346857314722	0.00143812649566913
311	0.0008130304236285182	0.0014374901597062123
312	0.0008110209482978124	0.0014370768834464252
313	0.0008136019892701032	0.0014376940609072335
314	0.000809375448181966	0.0014389489427953958
315	0.0008166632560962198	0.001437535319032613
316	0.000807999815620863	0.0014366827656887469
317	0.0008110956808514338	0.0014361244321987033
318	0.0008128629673509593	0.0014352540888171643
319	0.0008148904338519814	0.0014384754541004077
320	0.0008124920724552094	0.0014360231658304108
321	0.0008107566164877817	0.0014398589716455897
322	0.0008109725105315764	0.0014358835824579
323	0.0008136019892701032	0.0014363160172197968
324	0.0008132739963958766	0.0014405774154746904
325	0.0008099207190361657	0.0014367333988728934
326	0.000812320464369116	0.0014337583571881985
327	0.0008142302962949934	0.0014352267195284366
328	0.0008131826566081171	0.0014367484519816935
329	0.0008115413083008052	0.0014372931008273734
330	0.0008137334632070296	0.0014362202247092501
331	0.0008139839556552787	0.0014337378302216527
332	0.0008113267981931884	0.0014398767616832628
333	0.0008106043835081827	0.001437828170421999
334	0.0008093795999905005	0.0014361394853075033
335	0.0008142690465079822	0.001436331070328597
336	0.0008077424034917229	0.0014370508826221338
337	0.0008094487967994092	0.0014341264741215853
338	0.0008134885065034931	0.0014368100328813309
339	0.0008135369442697293	0.0014404323582444339
340	0.0008169358915233197	0.0014373998410534114
341	0.0008121405526659536	0.0014395346455741672
342	0.0008120409092611253	0.0014338555181631818
343	0.0008134206936307628	0.0014342975321761334
344	0.000811982783941642	0.001436069693621248
345	0.0008134303811840098	0.0014373505763337015
346	0.0008148765944901995	0.0014332547622756102
347	0.0008114056825553443	0.001437993754618801
348	0.0008104258557411984	0.0014385096657113174
349	0.0008125100636255254	0.0014348928142059593
350	0.0008130013609687767	0.0014374901597062125
351	0.0008161885659871068	0.001437892488250509
352	0.0008127370291587457	0.001435832949273754
353	0.000816052940241646	0.0014377255355892701
354	0.0008126346178815611	0.0014380361770163289
355	0.0008173233936532078	0.0014353977775829843
356	0.0008129127890533736	0.0014335900360625234
357	0.0008155381159833659	0.00143628454253776
358	0.0008118609975579629	0.0014389557851175777
359	0.0008153955705570143	0.0014348476548795587
360	0.0008156391433243725	0.0014386697760503738
361	0.0008115385404284488	0.0014398493923945353
362	0.0008151090957681326	0.0014380443878029472
363	0.0008167269171604156	0.0014387724108831026
364	0.0008092522778621086	0.0014377200617315246
365	0.0008143922168278396	0.0014350474506872705
366	0.0008132712285235203	0.0014364446528768167
367	0.0008136255161851322	0.0014342236350965685
368	0.0008169441951403887	0.0014356194688216783
369	0.0008153844990675887	0.001436997512509115
370	0.000810301301485163	0.0014348627079883592
371	0.0008159837434327374	0.0014377652210579254
372	0.0008144544939558573	0.0014375052128150127
373	0.0008148073976812912	0.0014388887303601952
374	0.0008127564042652402	0.0014397864430304615
375	0.0008141624834222629	0.001435908214817755
376	0.0008138414102289272	0.0014381743919244035
377	0.0008129321641598679	0.0014400409774156288
378	0.0008112257708521818	0.001436842876027804
379	0.0008134027024604465	0.001438627353652846
380	0.0008182935329141063	0.0014373601555847562
381	0.0008113627805338211	0.0014378432235307994
382	0.0008102321046762543	0.001436643080220092
383	0.0008102805424424904	0.0014357070505456064
384	0.0008121709992618735	0.001438168918066658
385	0.0008122111334110403	0.0014387710424186662
386	0.000812666448413659	0.0014382948167948053
387	0.0008140088665064859	0.0014382154458574949
388	0.000810229336803898	0.0014393033750844187
389	0.0008151353905555178	0.0014378664874262173
390	0.0008138746246972032	0.0014393143227999098
391	0.0008124339471357262	0.0014374751065974124
392	0.0008147285133191353	0.0014401162429596298
393	0.0008105559457419467	0.0014409989025210962
394	0.0008119620248989694	0.001436742978123948
395	0.0008163864688605853	0.001437528476710431
396	0.0008171780803544997	0.0014417050301702694
397	0.0008148696748093088	0.0014385151395690627
398	0.0008081880309410945	0.0014389311527577232
399	0.0008133777916092393	0.0014372096244967543
400	0.0008109157691482714	0.0014374819489195942
401	0.0008111565740432735	0.0014375216343882494
402	0.0008105684011675504	0.0014427341154264286
403	0.0008111039844685028	0.001441169960575644
404	0.000810204425952691	0.0014401080321730115
405	0.0008112783604269525	0.0014433526613516733
406	0.0008108036703178396	0.0014401627707504665
407	0.0008118001043661233	0.001439648228122387
408	0.0008110873772343647	0.0014375476352125407
409	0.0008071569984883563	0.001437885645928327
410	0.0008096563872261349	0.001436370755797252
411	0.0008147907904471531	0.0014404214105289428
412	0.0008108285811690465	0.001438365976945497
413	0.0008156931168353212	0.001438924310435541
414	0.0008092135276491199	0.001438229130501859
415	0.0008116423356418118	0.0014379800699744376
416	0.0008100881753137246	0.0014411508020735345
417	0.0008072386507228685	0.0014371535174548626
418	0.0008122125173472186	0.0014401723500015212
419	0.0008158979393896907	0.0014441190014360472
420	0.0008127051986266478	0.0014380744940205477
421	0.0008154398565147158	0.0014422989437356591
422	0.0008127259576693204	0.0014404063574201427
423	0.0008174797784413412	0.0014420143031328915
424	0.0008095996458428298	0.0014382496574684043
425	0.0008106694285085568	0.001445100190436933
426	0.0008148641390645961	0.0014440437358920462
427	0.0008154979818341989	0.0014415654467977582
428	0.0008142455195929532	0.0014435989849502218
429	0.0008142856537421203	0.0014437125674984417
430	0.000808860623923686	0.0014406923664873465
431	0.0008117807292596289	0.0014392198987537995
432	0.000816111065561129	0.0014414190211030655
433	0.000810913001275915	0.0014390009444439783
434	0.0008101947383994437	0.0014423659984930416
435	0.0008154135617273304	0.0014438015176868066
436	0.0008105019722309979	0.0014401641392149031
437	0.0008106029995720045	0.0014390488406992516
438	0.0008125612692641179	0.0014445185930514707
439	0.0008147990940642221	0.001439734441381879
440	0.0008160930743908129	0.001438465874849353
441	0.0008140490006556528	0.0014416858716681598
442	0.0008147146739573536	0.001444905868486967
443	0.0008154412404508939	0.0014418925097980538
444	0.0008085298631771028	0.0014406608918053096
445	0.0008155519553451477	0.0014421470441832206
446	0.0008117309075572148	0.001440560993901454
447	0.0008137902045903346	0.001441918510622345
448	0.0008127411809672804	0.0014401997192902488
449	0.0008159546807729956	0.0014418281919695434
450	0.0008128934139468791	0.0014431487601506525
451	0.00081241595596541	0.0014432034987281075
452	0.0008129280123513336	0.0014435456148372031
453	0.0008109642069145075	0.0014413191231992094
454	0.0008099926837174307	0.0014388504133559764
455	0.0008121972940492586	0.0014380525985895655
456	0.0008122775623475928	0.0014393074804777278
457	0.000810567017231372	0.001437617426898796
458	0.0008173607599300185	0.0014382017612131312
459	0.0008194961734529378	0.001440877109186258
460	0.000813655962781052	0.0014393800090928561
461	0.0008162757539663316	0.0014416051322664134
462	0.0008086779443481673	0.001441362914061174
463	0.000813141138522772	0.0014402777217631228
464	0.0008137251595899607	0.0014386150374729187
465	0.0008139715002296752	0.0014393430605530739
466	0.0008145126192753405	0.0014418213496473617
467	0.0008170009365236936	0.0014352020871685818
468	0.0008167532119478009	0.0014371494120615535
469	0.0008126166267112449	0.001438742304665502
470	0.0008153083825777893	0.0014380580724473108
471	0.0008128505119253559	0.0014407785797468386
472	0.0008142607428909132	0.0014363105433620512
473	0.0008114984062792818	0.0014359875857550652
474	0.0008129432356492935	0.001438237341288477
475	0.0008128006902229415	0.0014380047023342922
476	0.0008136255161851322	0.0014433663459960371
477	0.000814050384591831	0.0014379513322212733
478	0.0008100618805263393	0.001436421388981398
479	0.000815241953641237	0.0014414874443248846
480	0.0008133791755454176	0.001442865488012321
481	0.000813166049373979	0.0014424645279324613
482	0.0008128795745850975	0.0014399684488005003
483	0.000814670387999652	0.001441539445973467
484	0.0008162024053488885	0.0014393882198794742
485	0.0008131798887357608	0.0014415955530153587
486	0.0008133556486303886	0.0014416913455259056
487	0.000814098822358067	0.0014380129131209105
488	0.000815063425874253	0.0014405623623658904
489	0.0008125764925620779	0.001446052641684655
490	0.0008133584165027451	0.0014415695521910671
491	0.0008118111758555487	0.001438545245786663
492	0.0008099262547808785	0.0014378815405350178
493	0.0008099027278658494	0.001440496676072944
494	0.0008110513948937322	0.0014411590128601528
495	0.0008108175096796211	0.0014386670391215012
496	0.0008137985082074037	0.0014368921407475134
497	0.0008145084674668059	0.0014423208391666413
498	0.0008117295236210366	0.0014415120766847393
499	0.00081291555692573	0.0014427327469619924
500	0.0008124810009657839	0.0014397043351642787
501	0.0008137071684196444	0.0014407484735292381
502	0.0008157290991759536	0.0014399260264029727
503	0.0008120851952188268	0.001435460726947058
504	0.000816326959604924	0.0014417967172875067
505	0.0008137223917176044	0.0014420786209614015
506	0.0008096840659496984	0.0014419349321955813
507	0.0008106597409553096	0.0014387258830922656
508	0.0008157457064100918	0.0014432199203013444
509	0.0008154398565147158	0.001440299617194105
510	0.000815611464600809	0.0014379951230832375
511	0.0008158785642831961	0.001437878803606145
512	0.0008166162022661619	0.0014375038443505764
513	0.0008128366725635741	0.0014428764357278122
514	0.0008208372076095866	0.0014422811536979859
515	0.000816350486519953	0.0014410550095629879
516	0.000811692157344226	0.001439826128499117
517	0.0008133888630986647	0.0014416776608815417
518	0.0008144088240619777	0.0014418377712205985
519	0.0008120090787290274	0.001443906889448408
520	0.000817244509291052	0.0014413300709147005
521	0.0008134068542689811	0.0014377227986603976
522	0.0008152364178965244	0.0014450536626460964
523	0.0008185703201497407	0.001439304743548855
524	0.0008132075674593242	0.0014410522726341151
525	0.0008152474893859498	0.0014414833389315752
526	0.000813125915224812	0.0014432103410502895
527	0.0008158495016234547	0.001439390956808347
528	0.0008138414102289269	0.0014393061120132914
529	0.0008158785642831961	0.001440567836223636
530	0.0008137348471432079	0.0014401559284282846
531	0.0008119329622392279	0.0014424398955726063
532	0.000816447362052425	0.0014437481475737875
533	0.0008147644956597677	0.0014398357077501714
534	0.0008138026600159381	0.0014377446940913796
535	0.0008138815443780941	0.0014388120963517576
536	0.0008181800501474963	0.001440851108361967
537	0.0008115150135134198	0.001438942100473214
538	0.0008112506817033891	0.0014362380147469227
539	0.0008170549100346424	0.0014396920189843512
540	0.0008153526685354908	0.0014410440618474966
541	0.0008155242766215842	0.001440515834575053
542	0.0008159048590705815	0.001441887035940308
543	0.0008164432102438905	0.0014390269452682694
544	0.0008173303133340987	0.0014398671824322083
545	0.0008151021760872417	0.001439759073741734
546	0.0008163629419455565	0.001440038240486756
547	0.0008171088835455912	0.001443596248021349
548	0.0008126207785197794	0.0014398329708212988
549	0.000816286825455757	0.001441889772869181
550	0.0008121571599000917	0.0014405527831148355
551	0.000815765081516586	0.0014418624035804533
552	0.0008165345500316498	0.0014422551528736945
553	0.0008131881923528299	0.0014416585023794323
554	0.0008134995779929185	0.0014402790902275592
555	0.0008132504694808476	0.0014413478609523736
556	0.0008137915885265128	0.0014438535193353893
557	0.0008139867235276352	0.0014451549290143883
558	0.0008141860103372918	0.001441464180429466
559	0.0008139991789532387	0.0014413109124125913
560	0.0008123647503268176	0.0014401956138969396
561	0.0008114250576618387	0.0014420293562416918
562	0.0008144088240619775	0.001442194940438494
563	0.0008140434649109401	0.0014422099935472942
564	0.000818354426105946	0.0014407594212447292
565	0.0008151423102364089	0.0014401436122483573
566	0.0008120215341546309	0.0014380594409117474
567	0.0008093159389263047	0.0014400286612357013
568	0.0008142192248055681	0.0014394799069967121
569	0.0008105850084016883	0.0014426643237401729
570	0.0008104992043586418	0.0014406034162989816
571	0.0008117226039401457	0.0014414696542872116
572	0.0008089962496691469	0.0014350050282897428
573	0.0008110278679787033	0.0014388654664647764
574	0.0008164252190735741	0.001441267121550627
575	0.00081341515788605	0.0014429051734809763
576	0.0008157830726869022	0.0014419951446307823
577	0.000815812135346644	0.0014385082972468808
578	0.000814274582252695	0.001437134358952753
579	0.0008141126617198488	0.0014423687354219144
580	0.0008129390838407589	0.0014393280074442736
581	0.0008144517260835009	0.0014395688571850768
582	0.0008116118890458919	0.0014358042115205898
583	0.0008129889055431731	0.0014387669370253568
584	0.0008172555807804773	0.0014415367090445943
585	0.0008099691568024017	0.0014392103195027448
586	0.0008094363413738055	0.0014410851157805882
587	0.0008165082552442645	0.0014461771719483658
588	0.0008102265689315417	0.001439845287001226
589	0.0008131480582036629	0.0014350693461182527
590	0.0008154204814082213	0.0014421771504008211
591	0.0008131356027780592	0.0014395113816787488
592	0.0008139258303357955	0.0014412055406509898
593	0.0008146814594890774	0.0014406882610940375
594	0.0008126387696900956	0.0014379239629325456
595	0.0008114914865983909	0.001441278069266118
596	0.0008123301519223632	0.00144207177863922
597	0.0008153637400249164	0.0014385821943264452
598	0.0008118180955364396	0.0014411480651446618
599	0.0008159546807729956	0.0014414381796051747
600	0.0008161290567314455	0.0014386259851884094
601	0.0008142579750185569	0.0014409674278390593
602	0.0008119551052180786	0.0014432527634478172
603	0.0008131785047995827	0.001441338281701319
604	0.0008162826736472224	0.0014410851157805882
605	0.0008137569901220586	0.0014405924685834907
606	0.0008169912489704466	0.0014381347064557485
607	0.000813799892143582	0.001441962301484309
608	0.0008164612014142065	0.001441757031818852
609	0.000811155190107095	0.0014400656097754835
610	0.0008135618551209362	0.0014409961655922233
611	0.0008155990091752056	0.0014381442857068032
612	0.0008148890499158032	0.00144370572517626
613	0.0008152128909814956	0.0014413054385548456
614	0.0008150385150230459	0.0014409605855168774
615	0.0008107621522324944	0.0014392212672182361
616	0.0008087706680721048	0.001440389935846906
617	0.0008143797614022359	0.0014424467378947882
618	0.0008151713728961503	0.0014378664874262175
619	0.0008131522100121973	0.001441356071738992
620	0.0008141444922519467	0.0014393074804777278
621	0.0008173718314194438	0.0014393663244484922
622	0.0008125294387320199	0.0014361408537719397
623	0.0008177980837623208	0.0014404487798176705
624	0.0008153194540672148	0.0014387833585985936
625	0.0008130940846927141	0.0014400272927712649
626	0.0008147797189577277	0.001438520613426808
627	0.0008145693606586455	0.0014383960831630975
628	0.0008163228077963893	0.0014431514970795253
629	0.0008127647078823092	0.0014412246991530992
630	0.000816803033650215	0.001440773105889093
631	0.000812892030010701	0.0014382168143219315
632	0.0008158467337510981	0.0014408456345042214
633	0.0008149333358735048	0.001436682765688747
634	0.0008166881669474268	0.0014416475546639412
635	0.0008110555467022668	0.0014364911806676536
636	0.0008114555042577585	0.0014352007187041452
637	0.0008144614136367482	0.0014381210218113846
638	0.0008129709143728568	0.001435343039005529
639	0.0008139341339528645	0.0014359875857550652
640	0.000815740170665379	0.0014402722479053773
641	0.0008134206936307628	0.0014391542124608532
642	0.0008132477016084913	0.00144170092477696
643	0.0008155256605577625	0.0014408990046172402
644	0.0008198961310084297	0.0014421620972920209
