F	I	Q
5.336	0.0008244714240134663	0.0014482257632096299
5.336020020020021	0.0008161816463062159	0.0014439123633061535
5.33604004004004	0.0008160474044969332	0.0014334381365100851
5.336060060060061	0.0008113226463846539	0.0014378637504973448
5.33608008008008	0.0008161207531143762	0.0014390050498372877
5.336100100100101	0.0008122208209642878	0.001440669102591928
5.33612012012012	0.0008143479308701378	0.0014400177135202104
5.336140140140141	0.0008126055552218194	0.0014390132606239058
5.33616016016016	0.000815257176939197	0.00144086889839964
5.336180180180181	0.0008189522865349163	0.0014421265172166748
5.3362002002002	0.0008150288274697987	0.0014421169379656203
5.336220220220221	0.0008138192672500763	0.001444223004733212
5.33624024024024	0.0008185343378091084	0.001446489181839861
5.336260260260261	0.0008155311963024751	0.001444691019570455
5.33628028028028	0.0008100549608454486	0.0014438302554399707
5.336300300300301	0.0008118097919193705	0.0014424303163215518
5.33632032032032	0.000811330950001723	0.0014383043960458598
5.336340340340341	0.0008085616937092009	0.0014369140361784956
5.33636036036036	0.0008130553344797253	0.0014424002101039513
5.336380380380381	0.0008114015307468098	0.0014415120766847393
5.336400400400401	0.0008100854074413682	0.0014389982075151057
5.336420420420421	0.0008126193945836011	0.0014408428975753486
5.336440440440441	0.000816672943649467	0.0014384111362718977
5.336460460460461	0.0008123855093694902	0.0014402558263321406
5.336480480480481	0.0008149388716182175	0.001439865813967772
5.336500500500501	0.0008126872074563316	0.001438394714698661
5.336520520520521	0.0008107649201048507	0.001440153191499412
5.336540540540541	0.0008086295065819313	0.0014419198790867813
5.336560560560561	0.000810381569783497	0.001443727620607242
5.336580580580581	0.0008095456723318812	0.001439196634858381
5.336600600600601	0.0008102459440380361	0.0014379075413593091
5.336620620620621	0.0008104715256350783	0.0014371343589527534
5.336640640640641	0.0008139908753361697	0.0014397796007082795
5.336660660660661	0.0008133542646942104	0.0014411480651446618
5.336680680680681	0.0008098183077589811	0.0014411877506133168
5.336700700700701	0.0008144752529985298	0.0014422797852335497
5.336720720720721	0.0008134940422482058	0.001438569878146518
5.3367407407407415	0.0008160972261993475	0.0014405965739767998
5.336760760760761	0.0008132546212893822	0.001437070041124243
5.336780780780781	0.0008103455874428645	0.0014361545384163038
5.336800800800801	0.000810302685421341	0.0014411549074668437
5.336820820820821	0.0008113849235126718	0.0014347395461890846
5.336840840840841	0.0008137902045903346	0.0014387327254144473
5.336860860860861	0.0008155478035366131	0.001440246247081086
5.336880880880881	0.0008132975233109054	0.001441960933019873
5.336900900900901	0.000814742352680917	0.0014415408144379032
5.336920920920921	0.0008159436092835703	0.0014415011289692482
5.336940940940941	0.0008127314934140332	0.0014428435925813391
5.336960960960961	0.0008189024648325021	0.0014450563995749687
5.336980980980981	0.0008163491025837747	0.0014436701451009137
5.337001001001001	0.0008121820707512989	0.001439497697034385
5.337021021021021	0.000812231892453713	0.001439570225649513
5.337041041041041	0.0008117876489405198	0.0014424508432880974
5.337061061061061	0.0008115897460670412	0.0014423098914511502
5.337081081081081	0.0008106721963809133	0.001441889772869181
5.337101101101101	0.0008095512080765939	0.0014388914672890678
